날짜,원달러환율,CD91일금리,국고채3년금리,회사채3년AA금리
2016-12-28,1205.3,1.53,1.643,2.135
2016-12-29,1207.6,1.52,1.638,2.128
2016-12-30,1208.5,1.52,1.638,2.128
2017-01-02,1208.5,1.52,1.638,2.12
2017-01-03,1207.8,1.52,1.617,2.097
2017-01-04,1206.2,1.51,1.63,2.095
2017-01-05,1206.7,1.51,1.607,2.072
2017-01-06,1191.6,1.49,1.626,2.086
2017-01-09,1189.1,1.49,1.663,2.115
2017-01-10,1205.5,1.49,1.647,2.098
2017-01-11,1198.7,1.49,1.653,2.105
2017-01-12,1196.4,1.49,1.624,2.075
2017-01-13,1182.8,1.49,1.635,2.089
2017-01-16,1177.7,1.49,1.633,2.092
2017-01-17,1180.5,1.49,1.628,2.083
2017-01-18,1180.9,1.49,1.649,2.102
2017-01-19,1165.6,1.49,1.677,2.135
2017-01-20,1177.1,1.49,1.655,2.117
2017-01-23,1172.5,1.49,1.64,2.104
2017-01-24,1166.7,1.49,1.628,2.093
2017-01-25,1163.6,1.49,1.647,2.111
2017-01-26,1166.2,1.49,1.687,2.151
2017-01-31,1157.8,1.49,1.675,2.14
2017-02-01,1165.5,1.49,1.685,2.151
2017-02-02,1155.2,1.49,1.674,2.139
2017-02-03,1149.2,1.49,1.685,2.149
2017-02-06,1146.8,1.49,1.662,2.126
2017-02-07,1137.7,1.49,1.641,2.105
2017-02-08,1142.1,1.49,1.652,2.112
2017-02-09,1145.4,1.49,1.648,2.109
2017-02-10,1145.7,1.49,1.668,2.127
2017-02-13,1151.4,1.49,1.663,2.123
2017-02-14,1151.9,1.49,1.653,2.113
2017-02-15,1144.5,1.49,1.661,2.126
2017-02-16,1141.6,1.49,1.656,2.121
2017-02-17,1138.9,1.49,1.655,2.121
2017-02-20,1145.3,1.49,1.67,2.135
2017-02-21,1147.6,1.49,1.671,2.137
2017-02-22,1146.8,1.49,1.69,2.155
2017-02-23,1140.9,1.49,1.676,2.141
2017-02-24,1138.8,1.49,1.666,2.133
2017-02-27,1131.0,1.49,1.663,2.129
2017-02-28,1132.1,1.49,1.67,2.138
2017-03-02,1132.3,1.49,1.713,2.18
2017-03-03,1142.0,1.49,1.713,2.182
2017-03-06,1152.7,1.49,1.746,2.217
2017-03-07,1156.1,1.49,1.784,2.257
2017-03-08,1151.2,1.49,1.784,2.256
2017-03-09,1146.6,1.49,1.789,2.265
2017-03-10,1156.1,1.49,1.78,2.258
2017-03-13,1158.2,1.49,1.765,2.248
2017-03-14,1147.7,1.49,1.758,2.244
2017-03-15,1147.3,1.49,1.759,2.247
2017-03-16,1146.3,1.48,1.695,2.196
2017-03-17,1131.7,1.48,1.675,2.187
2017-03-20,1131.4,1.48,1.67,2.188
2017-03-21,1124.5,1.48,1.67,2.187
2017-03-22,1117.5,1.48,1.663,2.179
2017-03-23,1123.8,1.47,1.666,2.184
2017-03-24,1120.0,1.47,1.678,2.199
2017-03-27,1122.7,1.47,1.65,2.174
2017-03-28,1114.2,1.47,1.657,2.18
2017-03-29,1112.5,1.45,1.653,2.179
2017-03-30,1114.0,1.45,1.665,2.186
2017-03-31,1116.1,1.45,1.662,2.183
2017-04-03,1119.3,1.45,1.668,2.184
2017-04-04,1113.8,1.45,1.646,2.161
2017-04-05,1118.9,1.45,1.654,2.169
2017-04-06,1124.0,1.45,1.679,2.192
2017-04-07,1131.0,1.45,1.681,2.198
2017-04-10,1134.6,1.45,1.722,2.234
2017-04-11,1141.6,1.45,1.693,2.205
2017-04-12,1145.8,1.43,1.686,2.199
2017-04-13,1145.2,1.43,1.674,2.187
2017-04-14,1131.9,1.42,1.677,2.19
2017-04-17,1138.8,1.42,1.673,2.187
2017-04-18,1136.5,1.42,1.676,2.191
2017-04-19,1137.9,1.42,1.67,2.185
2017-04-20,1139.8,1.42,1.674,2.191
2017-04-21,1141.4,1.42,1.684,2.202
2017-04-24,1136.6,1.42,1.701,2.22
2017-04-25,1131.7,1.42,1.677,2.203
2017-04-26,1130.5,1.41,1.682,2.207
2017-04-27,1125.1,1.41,1.673,2.199
2017-04-28,1130.1,1.41,1.675,2.2
2017-05-02,1133.4,1.41,1.69,2.216
2017-05-04,1130.7,1.41,1.681,2.206
2017-05-08,1132.1,1.41,1.707,2.231
2017-05-10,1132.4,1.41,1.733,2.256
2017-05-11,1134.5,1.4,1.727,2.252
2017-05-12,1130.4,1.4,1.71,2.237
2017-05-15,1126.8,1.4,1.71,2.237
2017-05-16,1125.4,1.4,1.717,2.24
2017-05-17,1117.7,1.39,1.684,2.207
2017-05-18,1118.4,1.39,1.683,2.207
2017-05-19,1125.2,1.39,1.671,2.195
2017-05-22,1127.5,1.39,1.685,2.211
2017-05-23,1117.1,1.38,1.676,2.202
2017-05-24,1120.6,1.38,1.691,2.216
2017-05-25,1126.6,1.38,1.681,2.207
2017-05-26,1118.0,1.38,1.677,2.204
2017-05-29,1119.5,1.38,1.672,2.202
2017-05-30,1120.1,1.38,1.658,2.189
2017-05-31,1123.9,1.38,1.661,2.193
2017-06-01,1121.8,1.38,1.645,2.179
2017-06-02,1120.4,1.38,1.63,2.166
2017-06-05,1120.9,1.38,1.623,2.158
2017-06-07,1118.4,1.38,1.621,2.157
2017-06-08,1122.0,1.38,1.637,2.173
2017-06-09,1125.0,1.38,1.632,2.17
2017-06-12,1121.6,1.38,1.697,2.225
2017-06-13,1126.0,1.38,1.661,2.194
2017-06-14,1128.9,1.38,1.681,2.213
2017-06-15,1125.6,1.38,1.682,2.212
2017-06-16,1122.8,1.38,1.695,2.227
2017-06-19,1133.0,1.38,1.683,2.216
2017-06-20,1131.4,1.38,1.685,2.218
2017-06-21,1137.0,1.38,1.692,2.225
2017-06-22,1142.2,1.38,1.701,2.235
2017-06-23,1140.8,1.38,1.688,2.223
2017-06-26,1140.1,1.38,1.686,2.222
2017-06-27,1135.2,1.38,1.681,2.218
2017-06-28,1136.4,1.38,1.711,2.246
2017-06-29,1141.7,1.38,1.7,2.241
2017-06-30,1139.6,1.38,1.698,2.24
2017-07-03,1144.0,1.38,1.716,2.256
2017-07-04,1145.0,1.38,1.74,2.28
2017-07-05,1149.3,1.38,1.745,2.285
2017-07-06,1149.3,1.39,1.75,2.29
2017-07-07,1153.5,1.39,1.781,2.318
2017-07-10,1155.8,1.39,1.756,2.295
2017-07-11,1149.9,1.39,1.762,2.3
2017-07-12,1150.1,1.39,1.762,2.299
2017-07-13,1145.6,1.39,1.745,2.28
2017-07-14,1137.5,1.39,1.75,2.285
2017-07-17,1136.0,1.39,1.754,2.292
2017-07-18,1128.2,1.39,1.746,2.285
2017-07-19,1126.3,1.39,1.747,2.285
2017-07-20,1121.8,1.39,1.74,2.279
2017-07-21,1124.9,1.39,1.721,2.262
2017-07-24,1121.2,1.39,1.72,2.259
2017-07-25,1116.1,1.39,1.709,2.248
2017-07-26,1116.1,1.39,1.729,2.264
2017-07-27,1120.3,1.39,1.712,2.25
2017-07-28,1112.5,1.39,1.723,2.257
2017-07-31,1119.1,1.39,1.724,2.26
2017-08-01,1121.9,1.39,1.733,2.271
2017-08-02,1118.0,1.39,1.73,2.27
2017-08-03,1123.2,1.39,1.737,2.276
2017-08-04,1127.6,1.39,1.742,2.279
2017-08-07,1125.4,1.39,1.772,2.307
2017-08-08,1127.3,1.39,1.805,2.331
2017-08-09,1125.4,1.39,1.833,2.363
2017-08-10,1134.7,1.39,1.824,2.353
2017-08-11,1141.1,1.39,1.804,2.338
2017-08-14,1146.3,1.39,1.802,2.338
2017-08-16,1138.2,1.39,1.821,2.359
2017-08-17,1139.6,1.39,1.801,2.34
2017-08-18,1135.9,1.39,1.777,2.323
2017-08-21,1142.0,1.39,1.784,2.325
2017-08-22,1138.3,1.39,1.803,2.341
2017-08-23,1135.6,1.39,1.797,2.336
2017-08-24,1130.9,1.39,1.801,2.339
2017-08-25,1127.3,1.39,1.755,2.306
2017-08-28,1129.2,1.39,1.758,2.308
2017-08-29,1120.4,1.38,1.772,2.322
2017-08-30,1126.2,1.38,1.752,2.307
2017-08-31,1122.8,1.38,1.747,2.304
2017-09-01,1125.8,1.38,1.747,2.302
2017-09-04,1122.7,1.38,1.782,2.335
2017-09-05,1131.5,1.38,1.78,2.333
2017-09-06,1131.3,1.38,1.775,2.324
2017-09-07,1133.7,1.38,1.782,2.326
2017-09-08,1129.6,1.38,1.758,2.301
2017-09-11,1126.8,1.38,1.757,2.303
2017-09-12,1129.5,1.38,1.753,2.301
2017-09-13,1129.8,1.38,1.742,2.291
2017-09-14,1127.5,1.38,1.742,2.291
2017-09-15,1132.5,1.38,1.739,2.29
2017-09-18,1133.5,1.38,1.742,2.294
2017-09-19,1127.9,1.38,1.779,2.326
2017-09-20,1130.0,1.38,1.775,2.322
2017-09-21,1129.1,1.38,1.781,2.329
2017-09-22,1132.8,1.38,1.775,2.322
2017-09-25,1136.3,1.38,1.786,2.334
2017-09-26,1130.7,1.38,1.832,2.375
2017-09-27,1136.3,1.38,1.887,2.426
2017-09-28,1139.4,1.38,1.888,2.431
2017-09-29,1146.7,1.38,1.888,2.429
2017-10-10,1145.7,1.38,1.938,2.476
2017-10-11,1138.2,1.38,1.929,2.469
2017-10-12,1135.2,1.38,1.9,2.443
2017-10-13,1133.7,1.38,1.916,2.46
2017-10-16,1130.8,1.38,1.927,2.473
2017-10-17,1127.3,1.38,1.947,2.489
2017-10-18,1131.4,1.38,1.935,2.477
2017-10-19,1130.4,1.38,2.006,2.55
2017-10-20,1132.3,1.38,2.088,2.63
2017-10-23,1131.9,1.38,2.032,2.584
2017-10-24,1131.9,1.38,2.057,2.61
2017-10-25,1128.3,1.38,2.094,2.648
2017-10-26,1128.3,1.38,2.182,2.729
2017-10-27,1124.7,1.4,2.164,2.716
2017-10-30,1130.0,1.4,2.137,2.697
2017-10-31,1125.0,1.4,2.164,2.728
2017-11-01,1121.2,1.4,2.14,2.705
2017-11-02,1116.8,1.4,2.126,2.688
2017-11-03,1113.3,1.4,2.133,2.694
2017-11-06,1112.7,1.4,2.152,2.711
2017-11-07,1116.7,1.4,2.133,2.695
2017-11-08,1111.6,1.4,2.151,2.709
2017-11-09,1114.3,1.4,2.147,2.709
2017-11-10,1114.3,1.4,2.157,2.72
2017-11-13,1117.2,1.41,2.18,2.742
2017-11-14,1120.7,1.42,2.211,2.771
2017-11-15,1118.5,1.43,2.177,2.739
2017-11-16,1114.4,1.44,2.171,2.735
2017-11-17,1104.1,1.45,2.174,2.732
2017-11-20,1096.1,1.46,2.156,2.713
2017-11-21,1098.9,1.47,2.156,2.714
2017-11-22,1097.3,1.48,2.17,2.724
2017-11-23,1091.3,1.49,2.134,2.696
2017-11-24,1088.2,1.5,2.169,2.722
2017-11-27,1085.0,1.5,2.153,2.706
2017-11-28,1087.6,1.5,2.119,2.676
2017-11-29,1088.3,1.51,2.112,2.668
2017-11-30,1082.4,1.64,2.075,2.631
2017-12-01,1085.1,1.66,2.081,2.637
2017-12-04,1087.1,1.66,2.083,2.635
2017-12-05,1088.3,1.66,2.112,2.663
2017-12-06,1084.3,1.66,2.084,2.637
2017-12-07,1091.9,1.66,2.094,2.645
2017-12-08,1092.7,1.66,2.094,2.645
2017-12-11,1093.4,1.66,2.087,2.64
2017-12-12,1092.4,1.66,2.077,2.628
2017-12-13,1090.1,1.66,2.078,2.628
2017-12-14,1091.9,1.66,2.08,2.628
2017-12-15,1086.7,1.66,2.078,2.625
2017-12-18,1089.3,1.66,2.09,2.636
2017-12-19,1089.1,1.66,2.097,2.643
2017-12-20,1086.8,1.66,2.087,2.638
2017-12-21,1082.9,1.66,2.094,2.643
2017-12-22,1080.6,1.66,2.131,2.678
2017-12-26,1079.2,1.66,2.129,2.678
2017-12-27,1077.1,1.66,2.15,2.693
2017-12-28,1075.2,1.66,2.134,2.678
2017-12-29,1071.4,1.66,2.135,2.678
2018-01-02,1071.4,1.66,2.119,2.662
2018-01-03,1064.3,1.66,2.127,2.664
2018-01-04,1065.4,1.66,2.142,2.676
2018-01-05,1065.5,1.66,2.099,2.644
2018-01-08,1062.1,1.66,2.135,2.671
2018-01-09,1065.2,1.66,2.149,2.684
2018-01-10,1067.1,1.66,2.172,2.707
2018-01-11,1070.7,1.66,2.152,2.69
2018-01-12,1071.2,1.66,2.174,2.707
2018-01-15,1064.7,1.66,2.223,2.75
2018-01-16,1061.3,1.66,2.225,2.745
2018-01-17,1064.0,1.65,2.227,2.745
2018-01-18,1065.8,1.65,2.172,2.701
2018-01-19,1069.4,1.65,2.17,2.701
2018-01-22,1067.3,1.65,2.203,2.731
2018-01-23,1068.9,1.65,2.192,2.725
2018-01-24,1069.7,1.65,2.197,2.731
2018-01-25,1070.6,1.65,2.215,2.748
2018-01-26,1061.7,1.65,2.222,2.757
2018-01-29,1064.8,1.65,2.281,2.81
2018-01-30,1064.8,1.65,2.304,2.833
2018-01-31,1071.5,1.65,2.274,2.809
2018-02-01,1071.0,1.65,2.249,2.789
2018-02-02,1071.1,1.65,2.25,2.786
2018-02-05,1076.7,1.65,2.287,2.817
2018-02-06,1089.8,1.65,2.253,2.788
2018-02-07,1094.3,1.65,2.248,2.779
2018-02-08,1083.3,1.65,2.272,2.802
2018-02-09,1087.8,1.65,2.278,2.808
2018-02-12,1092.7,1.65,2.302,2.835
2018-02-13,1083.4,1.65,2.278,2.816
2018-02-14,1082.8,1.65,2.265,2.807
2018-02-19,1079.9,1.65,2.302,2.841
2018-02-20,1068.0,1.65,2.316,2.852
2018-02-21,1070.3,1.65,2.306,2.845
2018-02-22,1075.3,1.65,2.303,2.842
2018-02-23,1082.9,1.65,2.285,2.831
2018-02-26,1078.5,1.65,2.263,2.813
2018-02-27,1073.7,1.65,2.258,2.809
2018-02-28,1071.0,1.65,2.266,2.817
2018-03-02,1081.9,1.65,2.29,2.84
2018-03-05,1081.3,1.65,2.311,2.853
2018-03-06,1080.5,1.65,2.312,2.858
2018-03-07,1075.4,1.65,2.297,2.845
2018-03-08,1068.7,1.65,2.286,2.837
2018-03-09,1068.4,1.65,2.293,2.846
2018-03-12,1069.2,1.65,2.305,2.857
2018-03-13,1064.3,1.65,2.301,2.853
2018-03-14,1065.8,1.65,2.274,2.833
2018-03-15,1065.8,1.65,2.268,2.827
2018-03-16,1065.8,1.65,2.276,2.835
2018-03-19,1069.6,1.65,2.275,2.838
2018-03-20,1071.2,1.65,2.286,2.848
2018-03-21,1071.0,1.65,2.291,2.85
2018-03-22,1071.4,1.65,2.256,2.823
2018-03-23,1069.2,1.65,2.223,2.797
2018-03-26,1080.8,1.65,2.244,2.815
2018-03-27,1081.2,1.65,2.232,2.807
2018-03-28,1072.2,1.65,2.222,2.796
2018-03-29,1069.4,1.65,2.227,2.799
2018-03-30,1066.5,1.65,2.216,2.795
2018-04-02,1064.4,1.65,2.225,2.802
2018-04-03,1058.1,1.65,2.193,2.785
2018-04-04,1057.8,1.65,2.168,2.764
2018-04-05,1057.6,1.65,2.175,2.777
2018-04-06,1059.5,1.65,2.156,2.763
2018-04-09,1066.0,1.65,2.167,2.774
2018-04-10,1067.5,1.65,2.185,2.785
2018-04-11,1067.7,1.65,2.165,2.77
2018-04-12,1066.4,1.65,2.156,2.762
2018-04-13,1068.7,1.65,2.155,2.764
2018-04-16,1070.0,1.65,2.169,2.777
2018-04-17,1073.1,1.65,2.178,2.785
2018-04-18,1068.4,1.65,2.196,2.795
2018-04-19,1066.5,1.65,2.195,2.798
2018-04-20,1063.5,1.65,2.2,2.806
2018-04-23,1067.3,1.65,2.235,2.837
2018-04-24,1068.9,1.65,2.227,2.83
2018-04-25,1076.9,1.65,2.246,2.849
2018-04-26,1078.7,1.65,2.234,2.835
2018-04-27,1079.7,1.65,2.201,2.806
2018-04-30,1076.2,1.65,2.216,2.819
2018-05-02,1067.5,1.65,2.237,2.839
2018-05-03,1074.9,1.65,2.246,2.847
2018-05-04,1076.5,1.65,2.28,2.876
2018-05-08,1076.7,1.65,2.311,2.901
2018-05-09,1078.2,1.65,2.309,2.904
2018-05-10,1081.3,1.65,2.276,2.881
2018-05-11,1075.3,1.65,2.286,2.891
2018-05-14,1068.6,1.65,2.309,2.909
2018-05-15,1066.6,1.65,2.312,2.912
2018-05-16,1072.6,1.65,2.285,2.892
2018-05-17,1078.7,1.65,2.262,2.872
2018-05-18,1079.3,1.65,2.231,2.844
2018-05-21,1080.0,1.65,2.251,2.863
2018-05-23,1083.8,1.65,2.235,2.85
2018-05-24,1078.8,1.65,2.191,2.818
2018-05-25,1079.7,1.65,2.198,2.823
2018-05-28,1078.7,1.65,2.208,2.829
2018-05-29,1073.2,1.65,2.189,2.813
2018-05-30,1076.1,1.65,2.192,2.817
2018-05-31,1081.3,1.65,2.195,2.816
2018-06-01,1076.4,1.65,2.193,2.814
2018-06-04,1076.0,1.65,2.213,2.834
2018-06-05,1070.9,1.65,2.201,2.827
2018-06-07,1069.6,1.65,2.217,2.842
2018-06-08,1067.9,1.65,2.189,2.818
2018-06-11,1073.2,1.65,2.223,2.833
2018-06-12,1073.5,1.65,2.223,2.833
2018-06-14,1075.1,1.65,2.227,2.846
2018-06-15,1082.5,1.65,2.186,2.815
2018-06-18,1091.4,1.65,2.178,2.807
2018-06-19,1104.4,1.65,2.164,2.795
2018-06-20,1105.5,1.65,2.163,2.797
2018-06-21,1108.0,1.65,2.149,2.786
2018-06-22,1109.0,1.65,2.147,2.788
2018-06-25,1108.9,1.65,2.143,2.784
2018-06-26,1116.1,1.65,2.148,2.788
2018-06-27,1115.2,1.65,2.122,2.767
2018-06-28,1117.9,1.65,2.115,2.762
2018-06-29,1121.7,1.65,2.122,2.766
2018-07-02,1117.2,1.65,2.123,2.766
2018-07-03,1117.4,1.65,2.138,2.781
2018-07-04,1121.1,1.65,2.116,2.761
2018-07-05,1115.3,1.65,2.093,2.742
2018-07-06,1118.4,1.65,2.101,2.749
2018-07-09,1117.8,1.65,2.107,2.755
2018-07-10,1112.3,1.65,2.095,2.745
2018-07-11,1113.8,1.65,2.054,2.708
2018-07-12,1120.8,1.65,2.09,2.744
2018-07-13,1127.8,1.65,2.105,2.755
2018-07-16,1123.4,1.65,2.088,2.741
2018-07-17,1128.7,1.65,2.094,2.746
2018-07-18,1125.2,1.65,2.087,2.74
2018-07-19,1128.9,1.65,2.089,2.744
2018-07-20,1131.2,1.65,2.077,2.732
2018-07-23,1134.8,1.65,2.077,2.735
2018-07-24,1128.5,1.65,2.092,2.748
2018-07-25,1135.2,1.65,2.079,2.739
2018-07-26,1127.5,1.65,2.071,2.732
2018-07-27,1119.6,1.65,2.112,2.771
2018-07-30,1120.0,1.65,2.128,2.786
2018-07-31,1116.7,1.65,2.123,2.781
2018-08-01,1117.9,1.65,2.124,2.78
2018-08-02,1119.3,1.65,2.113,2.77
2018-08-03,1122.6,1.65,2.108,2.765
2018-08-06,1128.1,1.65,2.097,2.755
2018-08-07,1123.5,1.65,2.082,2.743
2018-08-08,1125.7,1.65,2.07,2.732
2018-08-09,1118.8,1.65,2.05,2.714
2018-08-10,1117.9,1.65,2.04,2.703
2018-08-13,1126.3,1.65,2.051,2.711
2018-08-14,1133.7,1.65,2.063,2.721
2018-08-16,1132.1,1.65,2.05,2.707
2018-08-17,1130.7,1.65,1.997,2.659
2018-08-20,1125.6,1.65,1.985,2.65
2018-08-21,1121.7,1.65,1.919,2.592
2018-08-22,1118.2,1.65,1.962,2.626
2018-08-23,1118.7,1.65,1.963,2.625
2018-08-24,1120.8,1.65,1.963,2.624
2018-08-27,1121.8,1.65,1.963,2.581
2018-08-28,1114.3,1.65,1.965,2.546
2018-08-29,1110.0,1.65,1.955,2.507
2018-08-30,1108.8,1.65,1.98,2.5
2018-08-31,1108.8,1.65,1.916,2.416
2018-09-03,1113.3,1.65,1.922,2.404
2018-09-04,1113.5,1.65,1.917,2.386
2018-09-05,1114.2,1.65,1.9,2.358
2018-09-06,1117.6,1.65,1.912,2.366
2018-09-07,1121.2,1.65,1.919,2.365
2018-09-10,1123.1,1.65,1.918,2.367
2018-09-11,1128.1,1.65,1.923,2.373
2018-09-12,1126.8,1.65,1.893,2.343
2018-09-13,1127.3,1.65,1.921,2.37
2018-09-14,1121.2,1.65,1.96,2.406
2018-09-17,1119.2,1.65,1.967,2.413
2018-09-18,1126.2,1.65,1.98,2.422
2018-09-19,1126.3,1.65,1.996,2.438
2018-09-20,1123.0,1.65,2.035,2.476
2018-09-21,1119.9,1.65,2.022,2.463
2018-09-27,1116.6,1.65,2.006,2.45
2018-09-28,1112.7,1.65,2.005,2.449
2018-10-01,1110.2,1.65,2.022,2.464
2018-10-02,1110.9,1.65,2.015,2.46
2018-10-04,1116.4,1.65,2.066,2.506
2018-10-05,1128.3,1.65,2.084,2.522
2018-10-08,1130.7,1.65,2.091,2.528
2018-10-10,1131.7,1.65,2.059,2.497
2018-10-11,1132.5,1.65,2.012,2.455
2018-10-12,1142.5,1.66,2.05,2.486
2018-10-15,1133.3,1.67,2.051,2.485
2018-10-16,1133.4,1.68,2.048,2.482
2018-10-17,1128.1,1.68,2.023,2.463
2018-10-18,1125.0,1.69,1.981,2.423
2018-10-19,1132.6,1.7,1.989,2.432
2018-10-22,1134.3,1.7,2.009,2.451
2018-10-23,1130.9,1.7,1.989,2.432
2018-10-24,1135.8,1.7,2.007,2.445
2018-10-25,1132.2,1.7,1.982,2.426
2018-10-26,1138.5,1.7,1.968,2.413
2018-10-29,1140.6,1.7,1.894,2.344
2018-10-30,1138.6,1.7,1.931,2.384
2018-10-31,1140.6,1.7,1.939,2.393
2018-11-01,1139.2,1.7,1.942,2.394
2018-11-02,1138.8,1.7,1.982,2.431
2018-11-05,1125.5,1.7,1.982,2.432
2018-11-06,1122.7,1.7,1.984,2.436
2018-11-07,1122.5,1.7,1.964,2.419
2018-11-08,1120.9,1.7,1.966,2.42
2018-11-09,1118.4,1.7,1.96,2.416
2018-11-12,1125.7,1.7,1.945,2.406
2018-11-13,1132.0,1.7,1.94,2.402
2018-11-14,1135.7,1.7,1.922,2.39
2018-11-15,1132.4,1.7,1.943,2.409
2018-11-16,1130.3,1.7,1.947,2.411
2018-11-19,1128.7,1.7,1.942,2.405
2018-11-20,1127.4,1.7,1.94,2.405
2018-11-21,1127.5,1.7,1.946,2.409
2018-11-22,1131.3,1.7,1.942,2.406
2018-11-23,1129.0,1.7,1.914,2.388
2018-11-26,1130.5,1.7,1.914,2.388
2018-11-27,1129.9,1.7,1.908,2.38
2018-11-28,1129.7,1.7,1.92,2.388
2018-11-29,1128.9,1.7,1.889,2.36
2018-11-30,1121.8,1.9,1.897,2.367
2018-12-03,1120.3,1.9,1.924,2.388
2018-12-04,1113.7,1.9,1.914,2.382
2018-12-05,1109.8,1.9,1.901,2.372
2018-12-06,1113.6,1.9,1.839,2.319
2018-12-07,1117.8,1.9,1.834,2.313
2018-12-10,1118.2,1.9,1.803,2.293
2018-12-11,1124.7,1.9,1.792,2.284
2018-12-12,1129.4,1.9,1.803,2.292
2018-12-13,1127.6,1.9,1.795,2.288
2018-12-14,1124.0,1.9,1.781,2.277
2018-12-17,1129.2,1.9,1.795,2.283
2018-12-18,1131.6,1.9,1.795,2.282
2018-12-19,1129.9,1.9,1.783,2.272
2018-12-20,1125.1,1.9,1.8,2.283
2018-12-21,1128.9,1.9,1.838,2.31
2018-12-24,1123.9,1.9,1.846,2.313
2018-12-26,1125.2,1.92,1.807,2.279
2018-12-27,1125.6,1.92,1.81,2.282
2018-12-28,1121.3,1.93,1.817,2.287
2018-12-31,1118.1,1.93,1.817,2.287
2019-01-02,1118.1,1.93,1.802,2.27
