날짜,원달러환율,항목명,단위
2020-01-02,1157.8,원/미국달러(매매기준율),원
2020-01-03,1156.9,원/미국달러(매매기준율),원
2020-01-06,1162.7,원/미국달러(매매기준율),원
2020-01-07,1169.6,원/미국달러(매매기준율),원
2020-01-08,1165.3,원/미국달러(매매기준율),원
2020-01-09,1174.1,원/미국달러(매매기준율),원
2020-01-10,1160.0,원/미국달러(매매기준율),원
2020-01-13,1161.1,원/미국달러(매매기준율),원
2020-01-14,1155.7,원/미국달러(매매기준율),원
2020-01-15,1153.1,원/미국달러(매매기준율),원
2020-01-16,1158.8,원/미국달러(매매기준율),원
2020-01-17,1159.6,원/미국달러(매매기준율),원
2020-01-20,1158.8,원/미국달러(매매기준율),원
2020-01-21,1158.8,원/미국달러(매매기준율),원
2020-01-22,1164.7,원/미국달러(매매기준율),원
2020-01-23,1165.1,원/미국달러(매매기준율),원
2020-01-28,1167.2,원/미국달러(매매기준율),원
2020-01-29,1176.7,원/미국달러(매매기준율),원
2020-01-30,1176.0,원/미국달러(매매기준율),원
2020-01-31,1183.5,원/미국달러(매매기준율),원
2020-02-03,1187.8,원/미국달러(매매기준율),원
2020-02-04,1196.0,원/미국달러(매매기준율),원
2020-02-05,1189.4,원/미국달러(매매기준율),원
2020-02-06,1188.5,원/미국달러(매매기준율),원
2020-02-07,1181.4,원/미국달러(매매기준율),원
2020-02-10,1187.2,원/미국달러(매매기준율),원
2020-02-11,1189.8,원/미국달러(매매기준율),원
2020-02-12,1184.1,원/미국달러(매매기준율),원
2020-02-13,1179.8,원/미국달러(매매기준율),원
2020-02-14,1181.5,원/미국달러(매매기준율),원
2020-02-17,1183.5,원/미국달러(매매기준율),원
2020-02-18,1182.2,원/미국달러(매매기준율),원
2020-02-19,1188.1,원/미국달러(매매기준율),원
2020-02-20,1190.8,원/미국달러(매매기준율),원
2020-02-21,1197.0,원/미국달러(매매기준율),원
2020-02-24,1205.6,원/미국달러(매매기준율),원
2020-02-25,1217.7,원/미국달러(매매기준율),원
2020-02-26,1212.7,원/미국달러(매매기준율),원
2020-02-27,1216.8,원/미국달러(매매기준율),원
2020-02-28,1215.9,원/미국달러(매매기준율),원
2020-03-02,1215.3,원/미국달러(매매기준율),원
2020-03-03,1200.3,원/미국달러(매매기준율),원
2020-03-04,1191.4,원/미국달러(매매기준율),원
2020-03-05,1186.4,원/미국달러(매매기준율),원
2020-03-06,1185.0,원/미국달러(매매기준율),원
2020-03-09,1191.4,원/미국달러(매매기준율),원
2020-03-10,1201.4,원/미국달러(매매기준율),원
2020-03-11,1196.7,원/미국달러(매매기준율),원
2020-03-12,1192.8,원/미국달러(매매기준율),원
2020-03-13,1202.0,원/미국달러(매매기준율),원
2020-03-16,1222.2,원/미국달러(매매기준율),원
2020-03-17,1219.6,원/미국달러(매매기준율),원
2020-03-18,1241.2,원/미국달러(매매기준율),원
2020-03-19,1237.8,원/미국달러(매매기준율),원
2020-03-20,1280.1,원/미국달러(매매기준율),원
2020-03-23,1254.1,원/미국달러(매매기준율),원
2020-03-24,1274.6,원/미국달러(매매기준율),원
2020-03-25,1256.0,원/미국달러(매매기준율),원
2020-03-26,1230.7,원/미국달러(매매기준율),원
2020-03-27,1227.9,원/미국달러(매매기준율),원
2020-03-30,1212.4,원/미국달러(매매기준율),원
2020-03-31,1222.6,원/미국달러(매매기준율),원
2020-04-01,1220.0,원/미국달러(매매기준율),원
2020-04-02,1222.2,원/미국달러(매매기준율),원
2020-04-03,1237.6,원/미국달러(매매기준율),원
2020-04-06,1229.8,원/미국달러(매매기준율),원
2020-04-07,1233.4,원/미국달러(매매기준율),원
2020-04-08,1222.4,원/미국달러(매매기준율),원
2020-04-09,1219.7,원/미국달러(매매기준율),원
2020-04-10,1216.4,원/미국달러(매매기준율),원
2020-04-13,1212.3,원/미국달러(매매기준율),원
2020-04-14,1218.7,원/미국달러(매매기준율),원
2020-04-16,1216.7,원/미국달러(매매기준율),원
2020-04-17,1227.5,원/미국달러(매매기준율),원
2020-04-20,1219.3,원/미국달러(매매기준율),원
2020-04-21,1218.7,원/미국달러(매매기준율),원
2020-04-22,1231.3,원/미국달러(매매기준율),원
2020-04-23,1235.2,원/미국달러(매매기준율),원
2020-04-24,1232.0,원/미국달러(매매기준율),원
2020-04-27,1235.8,원/미국달러(매매기준율),원
2020-04-28,1230.3,원/미국달러(매매기준율),원
2020-04-29,1225.2,원/미국달러(매매기준율),원
2020-05-04,1218.5,원/미국달러(매매기준율),원
2020-05-06,1227.8,원/미국달러(매매기준율),원
2020-05-07,1223.3,원/미국달러(매매기준율),원
2020-05-08,1226.5,원/미국달러(매매기준율),원
2020-05-11,1217.7,원/미국달러(매매기준율),원
2020-05-12,1217.8,원/미국달러(매매기준율),원
2020-05-13,1226.7,원/미국달러(매매기준율),원
2020-05-14,1226.3,원/미국달러(매매기준율),원
2020-05-15,1227.9,원/미국달러(매매기준율),원
2020-05-18,1229.3,원/미국달러(매매기준율),원
2020-05-19,1231.6,원/미국달러(매매기준율),원
2020-05-20,1224.5,원/미국달러(매매기준율),원
2020-05-21,1227.8,원/미국달러(매매기준율),원
2020-05-22,1230.7,원/미국달러(매매기준율),원
2020-05-25,1236.2,원/미국달러(매매기준율),원
2020-05-26,1242.0,원/미국달러(매매기준율),원
2020-05-27,1237.1,원/미국달러(매매기준율),원
2020-05-28,1233.7,원/미국달러(매매기준율),원
2020-05-29,1239.4,원/미국달러(매매기준율),원
2020-06-01,1237.6,원/미국달러(매매기준율),원
2020-06-02,1227.8,원/미국달러(매매기준율),원
2020-06-03,1224.1,원/미국달러(매매기준율),원
2020-06-04,1216.9,원/미국달러(매매기준율),원
2020-06-05,1217.4,원/미국달러(매매기준율),원
2020-06-08,1213.1,원/미국달러(매매기준율),원
2020-06-09,1204.2,원/미국달러(매매기준율),원
2020-06-10,1197.7,원/미국달러(매매기준율),원
2020-06-11,1194.4,원/미국달러(매매기준율),원
2020-06-12,1192.8,원/미국달러(매매기준율),원
2020-06-15,1206.6,원/미국달러(매매기준율),원
2020-06-16,1210.8,원/미국달러(매매기준율),원
2020-06-17,1206.6,원/미국달러(매매기준율),원
2020-06-18,1214.5,원/미국달러(매매기준율),원
2020-06-19,1213.0,원/미국달러(매매기준율),원
2020-06-22,1212.0,원/미국달러(매매기준율),원
2020-06-23,1213.2,원/미국달러(매매기준율),원
2020-06-24,1210.1,원/미국달러(매매기준율),원
2020-06-25,1202.9,원/미국달러(매매기준율),원
2020-06-26,1205.2,원/미국달러(매매기준율),원
2020-06-29,1198.6,원/미국달러(매매기준율),원
2020-06-30,1200.7,원/미국달러(매매기준율),원
2020-07-01,1198.5,원/미국달러(매매기준율),원
2020-07-02,1201.6,원/미국달러(매매기준율),원
2020-07-03,1201.0,원/미국달러(매매기준율),원
2020-07-06,1200.4,원/미국달러(매매기준율),원
2020-07-07,1196.8,원/미국달러(매매기준율),원
2020-07-08,1192.9,원/미국달러(매매기준율),원
2020-07-09,1195.8,원/미국달러(매매기준율),원
2020-07-10,1194.5,원/미국달러(매매기준율),원
2020-07-13,1202.4,원/미국달러(매매기준율),원
2020-07-14,1200.3,원/미국달러(매매기준율),원
2020-07-15,1206.4,원/미국달러(매매기준율),원
2020-07-16,1200.7,원/미국달러(매매기준율),원
2020-07-17,1204.1,원/미국달러(매매기준율),원
2020-07-20,1205.7,원/미국달러(매매기준율),원
2020-07-21,1203.7,원/미국달러(매매기준율),원
2020-07-22,1198.1,원/미국달러(매매기준율),원
2020-07-23,1193.7,원/미국달러(매매기준율),원
2020-07-24,1198.5,원/미국달러(매매기준율),원
2020-07-27,1201.3,원/미국달러(매매기준율),원
2020-07-28,1196.6,원/미국달러(매매기준율),원
2020-07-29,1195.1,원/미국달러(매매기준율),원
2020-07-30,1195.2,원/미국달러(매매기준율),원
2020-07-31,1191.4,원/미국달러(매매기준율),원
2020-08-03,1189.1,원/미국달러(매매기준율),원
2020-08-04,1193.7,원/미국달러(매매기준율),원
2020-08-05,1193.5,원/미국달러(매매기준율),원
2020-08-06,1190.3,원/미국달러(매매기준율),원
2020-08-07,1184.3,원/미국달러(매매기준율),원
2020-08-10,1185.9,원/미국달러(매매기준율),원
2020-08-11,1186.7,원/미국달러(매매기준율),원
2020-08-12,1184.9,원/미국달러(매매기준율),원
2020-08-13,1186.0,원/미국달러(매매기준율),원
2020-08-14,1183.6,원/미국달러(매매기준율),원
2020-08-18,1185.8,원/미국달러(매매기준율),원
2020-08-19,1185.1,원/미국달러(매매기준율),원
2020-08-20,1182.3,원/미국달러(매매기준율),원
2020-08-21,1186.3,원/미국달러(매매기준율),원
2020-08-24,1185.3,원/미국달러(매매기준율),원
2020-08-25,1190.0,원/미국달러(매매기준율),원
2020-08-26,1186.3,원/미국달러(매매기준율),원
2020-08-27,1187.0,원/미국달러(매매기준율),원
2020-08-28,1185.7,원/미국달러(매매기준율),원
2020-08-31,1185.1,원/미국달러(매매기준율),원
2020-09-01,1183.3,원/미국달러(매매기준율),원
2020-09-02,1184.6,원/미국달러(매매기준율),원
2020-09-03,1186.2,원/미국달러(매매기준율),원
2020-09-04,1187.5,원/미국달러(매매기준율),원
2020-09-07,1190.2,원/미국달러(매매기준율),원
2020-09-08,1187.2,원/미국달러(매매기준율),원
2020-09-09,1187.9,원/미국달러(매매기준율),원
2020-09-10,1189.6,원/미국달러(매매기준율),원
2020-09-11,1185.3,원/미국달러(매매기준율),원
2020-09-14,1188.3,원/미국달러(매매기준율),원
2020-09-15,1184.2,원/미국달러(매매기준율),원
2020-09-16,1180.5,원/미국달러(매매기준율),원
2020-09-17,1177.8,원/미국달러(매매기준율),원
2020-09-18,1175.4,원/미국달러(매매기준율),원
2020-09-21,1163.6,원/미국달러(매매기준율),원
2020-09-22,1160.6,원/미국달러(매매기준율),원
2020-09-23,1163.9,원/미국달러(매매기준율),원
2020-09-24,1164.4,원/미국달러(매매기준율),원
2020-09-25,1170.3,원/미국달러(매매기준율),원
2020-09-28,1170.5,원/미국달러(매매기준율),원
2020-09-29,1173.5,원/미국달러(매매기준율),원
2020-10-05,1169.5,원/미국달러(매매기준율),원
2020-10-06,1163.4,원/미국달러(매매기준율),원
2020-10-07,1160.0,원/미국달러(매매기준율),원
2020-10-08,1162.5,원/미국달러(매매기준율),원
2020-10-12,1156.2,원/미국달러(매매기준율),원
2020-10-13,1148.3,원/미국달러(매매기준율),원
2020-10-14,1149.5,원/미국달러(매매기준율),원
2020-10-15,1145.7,원/미국달러(매매기준율),원
2020-10-16,1144.6,원/미국달러(매매기준율),원
2020-10-19,1145.6,원/미국달러(매매기준율),원
2020-10-20,1142.2,원/미국달러(매매기준율),원
2020-10-21,1139.7,원/미국달러(매매기준율),원
2020-10-22,1133.7,원/미국달러(매매기준율),원
2020-10-23,1134.1,원/미국달러(매매기준율),원
2020-10-26,1134.6,원/미국달러(매매기준율),원
2020-10-27,1129.1,원/미국달러(매매기준율),원
2020-10-28,1127.6,원/미국달러(매매기준율),원
2020-10-29,1129.3,원/미국달러(매매기준율),원
2020-10-30,1133.4,원/미국달러(매매기준율),원
2020-11-02,1130.4,원/미국달러(매매기준율),원
2020-11-03,1134.7,원/미국달러(매매기준율),원
2020-11-04,1134.6,원/미국달러(매매기준율),원
2020-11-05,1136.5,원/미국달러(매매기준율),원
2020-11-06,1130.9,원/미국달러(매매기준율),원
2020-11-09,1124.4,원/미국달러(매매기준율),원
2020-11-10,1115.6,원/미국달러(매매기준율),원
2020-11-11,1115.9,원/미국달러(매매기준율),원
2020-11-12,1112.4,원/미국달러(매매기준율),원
2020-11-13,1113.2,원/미국달러(매매기준율),원
2020-11-16,1115.1,원/미국달러(매매기준율),원
2020-11-17,1108.0,원/미국달러(매매기준율),원
2020-11-18,1106.8,원/미국달러(매매기준율),원
2020-11-19,1105.9,원/미국달러(매매기준율),원
2020-11-20,1112.2,원/미국달러(매매기준율),원
2020-11-23,1114.2,원/미국달러(매매기준율),원
2020-11-24,1112.6,원/미국달러(매매기준율),원
2020-11-25,1111.2,원/미국달러(매매기준율),원
2020-11-26,1107.2,원/미국달러(매매기준율),원
2020-11-27,1105.8,원/미국달러(매매기준율),원
2020-11-30,1104.4,원/미국달러(매매기준율),원
2020-12-01,1104.9,원/미국달러(매매기준율),원
2020-12-02,1107.1,원/미국달러(매매기준율),원
2020-12-03,1103.3,원/미국달러(매매기준율),원
2020-12-04,1098.1,원/미국달러(매매기준율),원
2020-12-07,1086.6,원/미국달러(매매기준율),원
2020-12-08,1082.7,원/미국달러(매매기준율),원
2020-12-09,1084.4,원/미국달러(매매기준율),원
2020-12-10,1083.6,원/미국달러(매매기준율),원
2020-12-11,1086.2,원/미국달러(매매기준율),원
2020-12-14,1089.3,원/미국달러(매매기준율),원
2020-12-15,1090.8,원/미국달러(매매기준율),원
2020-12-16,1093.2,원/미국달러(매매기준율),원
2020-12-17,1092.2,원/미국달러(매매기준율),원
2020-12-18,1092.8,원/미국달러(매매기준율),원
2020-12-21,1097.9,원/미국달러(매매기준율),원
2020-12-22,1101.2,원/미국달러(매매기준율),원
2020-12-23,1106.6,원/미국달러(매매기준율),원
2020-12-24,1108.9,원/미국달러(매매기준율),원
2020-12-28,1103.7,원/미국달러(매매기준율),원
2020-12-29,1098.2,원/미국달러(매매기준율),원
2020-12-30,1093.2,원/미국달러(매매기준율),원
2020-12-31,1088.0,원/미국달러(매매기준율),원
2021-01-04,1088.0,원/미국달러(매매기준율),원
2021-01-05,1083.1,원/미국달러(매매기준율),원
2021-01-06,1086.1,원/미국달러(매매기준율),원
2021-01-07,1086.8,원/미국달러(매매기준율),원
2021-01-08,1087.7,원/미국달러(매매기준율),원
2021-01-11,1094.4,원/미국달러(매매기준율),원
2021-01-12,1097.8,원/미국달러(매매기준율),원
2021-01-13,1099.9,원/미국달러(매매기준율),원
2021-01-14,1095.0,원/미국달러(매매기준율),원
2021-01-15,1100.3,원/미국달러(매매기준율),원
2021-01-18,1097.9,원/미국달러(매매기준율),원
2021-01-19,1104.4,원/미국달러(매매기준율),원
2021-01-20,1102.1,원/미국달러(매매기준율),원
2021-01-21,1100.0,원/미국달러(매매기준율),원
2021-01-22,1099.2,원/미국달러(매매기준율),원
2021-01-25,1102.3,원/미국달러(매매기준율),원
2021-01-26,1103.2,원/미국달러(매매기준율),원
2021-01-27,1103.0,원/미국달러(매매기준율),원
2021-01-28,1104.0,원/미국달러(매매기준율),원
2021-01-29,1114.6,원/미국달러(매매기준율),원
2021-02-01,1117.2,원/미국달러(매매기준율),원
2021-02-02,1118.0,원/미국달러(매매기준율),원
2021-02-03,1116.6,원/미국달러(매매기준율),원
2021-02-04,1114.0,원/미국달러(매매기준율),원
2021-02-05,1116.7,원/미국달러(매매기준율),원
2021-02-08,1124.0,원/미국달러(매매기준율),원
2021-02-09,1119.1,원/미국달러(매매기준율),원
2021-02-10,1116.0,원/미국달러(매매기준율),원
2021-02-15,1110.1,원/미국달러(매매기준율),원
2021-02-16,1103.1,원/미국달러(매매기준율),원
2021-02-17,1099.7,원/미국달러(매매기준율),원
2021-02-18,1107.7,원/미국달러(매매기준율),원
2021-02-19,1105.7,원/미국달러(매매기준율),원
2021-02-22,1107.1,원/미국달러(매매기준율),원
2021-02-23,1106.5,원/미국달러(매매기준율),원
2021-02-24,1110.8,원/미국달러(매매기준율),원
2021-02-25,1110.2,원/미국달러(매매기준율),원
2021-02-26,1108.4,원/미국달러(매매기준율),원
2021-03-02,1121.8,원/미국달러(매매기준율),원
2021-03-03,1121.3,원/미국달러(매매기준율),원
2021-03-04,1122.9,원/미국달러(매매기준율),원
2021-03-05,1126.2,원/미국달러(매매기준율),원
2021-03-08,1129.4,원/미국달러(매매기준율),원
2021-03-09,1131.3,원/미국달러(매매기준율),원
2021-03-10,1141.1,원/미국달러(매매기준율),원
2021-03-11,1140.7,원/미국달러(매매기준율),원
2021-03-12,1137.3,원/미국달러(매매기준율),원
2021-03-15,1130.7,원/미국달러(매매기준율),원
2021-03-16,1135.9,원/미국달러(매매기준율),원
2021-03-17,1132.5,원/미국달러(매매기준율),원
2021-03-18,1131.8,원/미국달러(매매기준율),원
2021-03-19,1123.7,원/미국달러(매매기준율),원
2021-03-22,1131.8,원/미국달러(매매기준율),원
2021-03-23,1131.3,원/미국달러(매매기준율),원
2021-03-24,1128.0,원/미국달러(매매기준율),원
2021-03-25,1133.5,원/미국달러(매매기준율),원
2021-03-26,1134.2,원/미국달러(매매기준율),원
2021-03-29,1131.8,원/미국달러(매매기준율),원
2021-03-30,1131.7,원/미국달러(매매기준율),원
2021-03-31,1133.5,원/미국달러(매매기준율),원
2021-04-01,1132.6,원/미국달러(매매기준율),원
2021-04-02,1129.3,원/미국달러(매매기준율),원
2021-04-05,1127.5,원/미국달러(매매기준율),원
2021-04-06,1127.8,원/미국달러(매매기준율),원
2021-04-07,1122.9,원/미국달러(매매기준율),원
2021-04-08,1116.4,원/미국달러(매매기준율),원
2021-04-09,1118.5,원/미국달러(매매기준율),원
2021-04-12,1117.2,원/미국달러(매매기준율),원
2021-04-13,1124.3,원/미국달러(매매기준율),원
2021-04-14,1126.1,원/미국달러(매매기준율),원
2021-04-15,1119.9,원/미국달러(매매기준율),원
2021-04-16,1117.6,원/미국달러(매매기준율),원
2021-04-19,1117.9,원/미국달러(매매기준율),원
2021-04-20,1118.2,원/미국달러(매매기준율),원
2021-04-21,1113.4,원/미국달러(매매기준율),원
2021-04-22,1117.4,원/미국달러(매매기준율),원
2021-04-23,1116.3,원/미국달러(매매기준율),원
2021-04-26,1118.9,원/미국달러(매매기준율),원
2021-04-27,1114.0,원/미국달러(매매기준율),원
2021-04-28,1110.8,원/미국달러(매매기준율),원
2021-04-29,1112.5,원/미국달러(매매기준율),원
2021-04-30,1107.4,원/미국달러(매매기준율),원
2021-05-03,1109.6,원/미국달러(매매기준율),원
2021-05-04,1119.3,원/미국달러(매매기준율),원
2021-05-06,1121.1,원/미국달러(매매기준율),원
2021-05-07,1125.5,원/미국달러(매매기준율),원
2021-05-10,1121.4,원/미국달러(매매기준율),원
2021-05-11,1114.6,원/미국달러(매매기준율),원
2021-05-12,1119.1,원/미국달러(매매기준율),원
2021-05-13,1123.5,원/미국달러(매매기준율),원
2021-05-14,1130.6,원/미국달러(매매기준율),원
2021-05-17,1129.5,원/미국달러(매매기준율),원
2021-05-18,1133.0,원/미국달러(매매기준율),원
2021-05-20,1133.1,원/미국달러(매매기준율),원
2021-05-21,1132.2,원/미국달러(매매기준율),원
2021-05-24,1126.9,원/미국달러(매매기준율),원
2021-05-25,1127.6,원/미국달러(매매기준율),원
2021-05-26,1122.8,원/미국달러(매매기준율),원
2021-05-27,1118.6,원/미국달러(매매기준율),원
2021-05-28,1118.0,원/미국달러(매매기준율),원
2021-05-31,1116.0,원/미국달러(매매기준율),원
2021-06-01,1113.5,원/미국달러(매매기준율),원
2021-06-02,1107.0,원/미국달러(매매기준율),원
2021-06-03,1110.3,원/미국달러(매매기준율),원
2021-06-04,1111.8,원/미국달러(매매기준율),원
2021-06-07,1117.5,원/미국달러(매매기준율),원
2021-06-08,1111.2,원/미국달러(매매기준율),원
2021-06-09,1113.7,원/미국달러(매매기준율),원
2021-06-10,1115.8,원/미국달러(매매기준율),원
2021-06-11,1115.0,원/미국달러(매매기준율),원
2021-06-14,1111.2,원/미국달러(매매기준율),원
2021-06-15,1116.4,원/미국달러(매매기준율),원
2021-06-16,1117.8,원/미국달러(매매기준율),원
2021-06-17,1117.7,원/미국달러(매매기준율),원
2021-06-18,1129.5,원/미국달러(매매기준율),원
2021-06-21,1132.2,원/미국달러(매매기준율),원
2021-06-22,1135.4,원/미국달러(매매기준율),원
2021-06-23,1132.4,원/미국달러(매매기준율),원
2021-06-24,1135.6,원/미국달러(매매기준율),원
2021-06-25,1135.8,원/미국달러(매매기준율),원
2021-06-28,1128.8,원/미국달러(매매기준율),원
2021-06-29,1129.9,원/미국달러(매매기준율),원
2021-06-30,1130.0,원/미국달러(매매기준율),원
2021-07-01,1129.5,원/미국달러(매매기준율),원
2021-07-02,1132.2,원/미국달러(매매기준율),원
2021-07-05,1134.5,원/미국달러(매매기준율),원
2021-07-06,1130.3,원/미국달러(매매기준율),원
2021-07-07,1131.8,원/미국달러(매매기준율),원
2021-07-08,1137.6,원/미국달러(매매기준율),원
2021-07-09,1143.4,원/미국달러(매매기준율),원
2021-07-12,1148.3,원/미국달러(매매기준율),원
2021-07-13,1146.4,원/미국달러(매매기준율),원
2021-07-14,1145.1,원/미국달러(매매기준율),원
2021-07-15,1150.3,원/미국달러(매매기준율),원
2021-07-16,1143.7,원/미국달러(매매기준율),원
2021-07-19,1141.1,원/미국달러(매매기준율),원
2021-07-20,1145.7,원/미국달러(매매기준율),원
2021-07-21,1151.0,원/미국달러(매매기준율),원
2021-07-22,1150.6,원/미국달러(매매기준율),원
2021-07-23,1151.0,원/미국달러(매매기준율),원
2021-07-26,1149.5,원/미국달러(매매기준율),원
2021-07-27,1153.2,원/미국달러(매매기준율),원
2021-07-28,1150.2,원/미국달러(매매기준율),원
2021-07-29,1154.8,원/미국달러(매매기준율),원
2021-07-30,1147.4,원/미국달러(매매기준율),원
2021-08-02,1147.5,원/미국달러(매매기준율),원
2021-08-03,1151.5,원/미국달러(매매기준율),원
2021-08-04,1150.7,원/미국달러(매매기준율),원
2021-08-05,1145.8,원/미국달러(매매기준율),원
2021-08-06,1143.5,원/미국달러(매매기준율),원
2021-08-09,1142.3,원/미국달러(매매기준율),원
2021-08-10,1145.0,원/미국달러(매매기준율),원
2021-08-11,1148.5,원/미국달러(매매기준율),원
2021-08-12,1155.0,원/미국달러(매매기준율),원
2021-08-13,1158.9,원/미국달러(매매기준율),원
2021-08-17,1167.8,원/미국달러(매매기준율),원
2021-08-18,1174.9,원/미국달러(매매기준율),원
2021-08-19,1172.7,원/미국달러(매매기준율),원
2021-08-20,1174.5,원/미국달러(매매기준율),원
2021-08-23,1176.7,원/미국달러(매매기준율),원
2021-08-24,1174.0,원/미국달러(매매기준율),원
2021-08-25,1168.0,원/미국달러(매매기준율),원
2021-08-26,1166.5,원/미국달러(매매기준율),원
