날짜,원달러환율,항목명,단위
2021-08-27,1168.1,원/미국달러(매매기준율),원
2021-08-30,1170.8,원/미국달러(매매기준율),원
2021-08-31,1164.4,원/미국달러(매매기준율),원
2021-09-01,1162.8,원/미국달러(매매기준율),원
2021-09-02,1157.5,원/미국달러(매매기준율),원
2021-09-03,1159.7,원/미국달러(매매기준율),원
2021-09-06,1156.4,원/미국달러(매매기준율),원
2021-09-07,1157.3,원/미국달러(매매기준율),원
2021-09-08,1157.9,원/미국달러(매매기준율),원
2021-09-09,1164.5,원/미국달러(매매기준율),원
2021-09-10,1170.1,원/미국달러(매매기준율),원
2021-09-13,1170.4,원/미국달러(매매기준율),원
2021-09-14,1174.3,원/미국달러(매매기준율),원
2021-09-15,1172.2,원/미국달러(매매기준율),원
2021-09-16,1171.7,원/미국달러(매매기준율),원
2021-09-17,1169.1,원/미국달러(매매기준율),원
2021-09-23,1177.6,원/미국달러(매매기준율),원
2021-09-24,1181.7,원/미국달러(매매기준율),원
2021-09-27,1175.3,원/미국달러(매매기준율),원
2021-09-28,1175.9,원/미국달러(매매기준율),원
2021-09-29,1182.0,원/미국달러(매매기준율),원
2021-09-30,1184.9,원/미국달러(매매기준율),원
2021-10-01,1185.2,원/미국달러(매매기준율),원
2021-10-05,1187.2,원/미국달러(매매기준율),원
2021-10-06,1187.1,원/미국달러(매매기준율),원
2021-10-07,1190.0,원/미국달러(매매기준율),원
2021-10-08,1190.3,원/미국달러(매매기준율),원
2021-10-12,1193.4,원/미국달러(매매기준율),원
2021-10-13,1199.1,원/미국달러(매매기준율),원
2021-10-14,1195.0,원/미국달러(매매기준율),원
2021-10-15,1188.3,원/미국달러(매매기준율),원
2021-10-18,1182.8,원/미국달러(매매기준율),원
2021-10-19,1185.8,원/미국달러(매매기준율),원
2021-10-20,1181.7,원/미국달러(매매기준율),원
2021-10-21,1175.6,원/미국달러(매매기준율),원
2021-10-22,1175.8,원/미국달러(매매기준율),원
2021-10-25,1178.4,원/미국달러(매매기준율),원
2021-10-26,1171.8,원/미국달러(매매기준율),원
2021-10-27,1166.3,원/미국달러(매매기준율),원
2021-10-28,1168.1,원/미국달러(매매기준율),원
2021-10-29,1171.7,원/미국달러(매매기준율),원
2021-11-01,1169.6,원/미국달러(매매기준율),원
2021-11-02,1176.3,원/미국달러(매매기준율),원
2021-11-03,1175.5,원/미국달러(매매기준율),원
2021-11-04,1181.1,원/미국달러(매매기준율),원
2021-11-05,1180.0,원/미국달러(매매기준율),원
2021-11-08,1185.2,원/미국달러(매매기준율),원
2021-11-09,1184.3,원/미국달러(매매기준율),원
2021-11-10,1178.4,원/미국달러(매매기준율),원
2021-11-11,1181.0,원/미국달러(매매기준율),원
2021-11-12,1184.7,원/미국달러(매매기준율),원
2021-11-15,1179.6,원/미국달러(매매기준율),원
2021-11-16,1180.2,원/미국달러(매매기준율),원
2021-11-17,1179.6,원/미국달러(매매기준율),원
2021-11-18,1183.6,원/미국달러(매매기준율),원
2021-11-19,1180.5,원/미국달러(매매기준율),원
2021-11-22,1183.5,원/미국달러(매매기준율),원
2021-11-23,1187.4,원/미국달러(매매기준율),원
2021-11-24,1188.9,원/미국달러(매매기준율),원
2021-11-25,1188.5,원/미국달러(매매기준율),원
2021-11-26,1189.7,원/미국달러(매매기준율),원
2021-11-29,1193.0,원/미국달러(매매기준율),원
2021-11-30,1193.4,원/미국달러(매매기준율),원
2021-12-01,1187.7,원/미국달러(매매기준율),원
2021-12-02,1180.3,원/미국달러(매매기준율),원
2021-12-03,1177.3,원/미국달러(매매기준율),원
2021-12-06,1178.6,원/미국달러(매매기준율),원
2021-12-07,1183.7,원/미국달러(매매기준율),원
2021-12-08,1181.2,원/미국달러(매매기준율),원
2021-12-09,1176.4,원/미국달러(매매기준율),원
2021-12-10,1173.8,원/미국달러(매매기준율),원
2021-12-13,1178.2,원/미국달러(매매기준율),원
2021-12-14,1178.8,원/미국달러(매매기준율),원
2021-12-15,1183.6,원/미국달러(매매기준율),원
2021-12-16,1186.2,원/미국달러(매매기준율),원
2021-12-17,1183.5,원/미국달러(매매기준율),원
2021-12-20,1184.4,원/미국달러(매매기준율),원
2021-12-21,1189.8,원/미국달러(매매기준율),원
2021-12-22,1191.5,원/미국달러(매매기준율),원
2021-12-23,1191.2,원/미국달러(매매기준율),원
2021-12-24,1187.5,원/미국달러(매매기준율),원
2021-12-27,1186.4,원/미국달러(매매기준율),원
2021-12-28,1186.2,원/미국달러(매매기준율),원
2021-12-29,1186.7,원/미국달러(매매기준율),원
2021-12-30,1186.6,원/미국달러(매매기준율),원
2021-12-31,1185.5,원/미국달러(매매기준율),원
2022-01-03,1185.5,원/미국달러(매매기준율),원
2022-01-04,1190.8,원/미국달러(매매기준율),원
2022-01-05,1194.3,원/미국달러(매매기준율),원
2022-01-06,1198.2,원/미국달러(매매기준율),원
2022-01-07,1199.6,원/미국달러(매매기준율),원
2022-01-10,1202.4,원/미국달러(매매기준율),원
2022-01-11,1200.0,원/미국달러(매매기준율),원
2022-01-12,1195.2,원/미국달러(매매기준율),원
2022-01-13,1189.9,원/미국달러(매매기준율),원
2022-01-14,1188.2,원/미국달러(매매기준율),원
2022-01-17,1187.6,원/미국달러(매매기준율),원
2022-01-18,1192.3,원/미국달러(매매기준율),원
2022-01-19,1188.9,원/미국달러(매매기준율),원
2022-01-20,1191.8,원/미국달러(매매기준율),원
2022-01-21,1190.4,원/미국달러(매매기준율),원
2022-01-24,1193.6,원/미국달러(매매기준율),원
2022-01-25,1194.2,원/미국달러(매매기준율),원
2022-01-26,1197.8,원/미국달러(매매기준율),원
2022-01-27,1197.0,원/미국달러(매매기준율),원
2022-01-28,1202.4,원/미국달러(매매기준율),원
2022-02-03,1205.7,원/미국달러(매매기준율),원
2022-02-04,1205.4,원/미국달러(매매기준율),원
2022-02-07,1199.5,원/미국달러(매매기준율),원
2022-02-08,1199.4,원/미국달러(매매기준율),원
2022-02-09,1197.8,원/미국달러(매매기준율),원
2022-02-10,1196.0,원/미국달러(매매기준율),원
2022-02-11,1196.0,원/미국달러(매매기준율),원
2022-02-14,1199.6,원/미국달러(매매기준율),원
2022-02-15,1198.3,원/미국달러(매매기준율),원
2022-02-16,1198.5,원/미국달러(매매기준율),원
2022-02-17,1196.9,원/미국달러(매매기준율),원
2022-02-18,1197.1,원/미국달러(매매기준율),원
2022-02-21,1196.4,원/미국달러(매매기준율),원
2022-02-22,1194.6,원/미국달러(매매기준율),원
2022-02-23,1194.7,원/미국달러(매매기준율),원
2022-02-24,1192.1,원/미국달러(매매기준율),원
2022-02-25,1199.4,원/미국달러(매매기준율),원
2022-02-28,1202.7,원/미국달러(매매기준율),원
2022-03-02,1205.6,원/미국달러(매매기준율),원
2022-03-03,1205.0,원/미국달러(매매기준율),원
2022-03-04,1203.6,원/미국달러(매매기준율),원
2022-03-07,1211.5,원/미국달러(매매기준율),원
2022-03-08,1225.4,원/미국달러(매매기준율),원
2022-03-10,1234.5,원/미국달러(매매기준율),원
2022-03-11,1228.7,원/미국달러(매매기준율),원
2022-03-14,1232.4,원/미국달러(매매기준율),원
2022-03-15,1238.6,원/미국달러(매매기준율),원
2022-03-16,1241.7,원/미국달러(매매기준율),원
2022-03-17,1240.4,원/미국달러(매매기준율),원
2022-03-18,1220.6,원/미국달러(매매기준율),원
2022-03-21,1211.1,원/미국달러(매매기준율),원
2022-03-22,1213.7,원/미국달러(매매기준율),원
2022-03-23,1221.4,원/미국달러(매매기준율),원
2022-03-24,1212.7,원/미국달러(매매기준율),원
2022-03-25,1219.4,원/미국달러(매매기준율),원
2022-03-28,1218.3,원/미국달러(매매기준율),원
2022-03-29,1225.7,원/미국달러(매매기준율),원
2022-03-30,1220.5,원/미국달러(매매기준율),원
2022-03-31,1210.8,원/미국달러(매매기준율),원
2022-04-01,1210.7,원/미국달러(매매기준율),원
2022-04-04,1216.1,원/미국달러(매매기준율),원
2022-04-05,1216.7,원/미국달러(매매기준율),원
2022-04-06,1212.6,원/미국달러(매매기준율),원
2022-04-07,1219.1,원/미국달러(매매기준율),원
2022-04-08,1218.5,원/미국달러(매매기준율),원
2022-04-11,1224.0,원/미국달러(매매기준율),원
2022-04-12,1232.0,원/미국달러(매매기준율),원
2022-04-13,1236.6,원/미국달러(매매기준율),원
2022-04-14,1227.7,원/미국달러(매매기준율),원
2022-04-15,1224.2,원/미국달러(매매기준율),원
2022-04-18,1230.1,원/미국달러(매매기준율),원
2022-04-19,1232.8,원/미국달러(매매기준율),원
2022-04-20,1234.9,원/미국달러(매매기준율),원
2022-04-21,1237.1,원/미국달러(매매기준율),원
2022-04-22,1236.4,원/미국달러(매매기준율),원
2022-04-25,1241.7,원/미국달러(매매기준율),원
2022-04-26,1247.1,원/미국달러(매매기준율),원
2022-04-27,1248.3,원/미국달러(매매기준율),원
2022-04-28,1263.1,원/미국달러(매매기준율),원
2022-04-29,1269.4,원/미국달러(매매기준율),원
2022-05-02,1265.4,원/미국달러(매매기준율),원
2022-05-03,1265.8,원/미국달러(매매기준율),원
2022-05-04,1265.7,원/미국달러(매매기준율),원
2022-05-06,1261.8,원/미국달러(매매기준율),원
2022-05-09,1272.7,원/미국달러(매매기준율),원
2022-05-10,1274.6,원/미국달러(매매기준율),원
2022-05-11,1275.5,원/미국달러(매매기준율),원
2022-05-12,1277.0,원/미국달러(매매기준율),원
2022-05-13,1286.4,원/미국달러(매매기준율),원
2022-05-16,1286.0,원/미국달러(매매기준율),원
2022-05-17,1281.6,원/미국달러(매매기준율),원
2022-05-18,1277.2,원/미국달러(매매기준율),원
2022-05-19,1269.3,원/미국달러(매매기준율),원
2022-05-20,1274.6,원/미국달러(매매기준율),원
2022-05-23,1269.5,원/미국달러(매매기준율),원
2022-05-24,1267.7,원/미국달러(매매기준율),원
2022-05-25,1264.3,원/미국달러(매매기준율),원
2022-05-26,1263.3,원/미국달러(매매기준율),원
2022-05-27,1266.4,원/미국달러(매매기준율),원
2022-05-30,1256.9,원/미국달러(매매기준율),원
2022-05-31,1245.8,원/미국달러(매매기준율),원
2022-06-02,1238.4,원/미국달러(매매기준율),원
2022-06-03,1251.2,원/미국달러(매매기준율),원
2022-06-07,1241.1,원/미국달러(매매기준율),원
2022-06-08,1257.1,원/미국달러(매매기준율),원
2022-06-09,1255.4,원/미국달러(매매기준율),원
2022-06-10,1257.6,원/미국달러(매매기준율),원
2022-06-13,1266.0,원/미국달러(매매기준율),원
2022-06-14,1286.0,원/미국달러(매매기준율),원
2022-06-15,1289.7,원/미국달러(매매기준율),원
2022-06-16,1291.3,원/미국달러(매매기준율),원
2022-06-17,1284.1,원/미국달러(매매기준율),원
2022-06-20,1287.5,원/미국달러(매매기준율),원
2022-06-21,1291.7,원/미국달러(매매기준율),원
2022-06-22,1290.6,원/미국달러(매매기준율),원
2022-06-23,1295.7,원/미국달러(매매기준율),원
2022-06-24,1300.7,원/미국달러(매매기준율),원
2022-06-27,1299.4,원/미국달러(매매기준율),원
2022-06-28,1285.6,원/미국달러(매매기준율),원
2022-06-29,1284.9,원/미국달러(매매기준율),원
2022-06-30,1292.9,원/미국달러(매매기준율),원
2022-07-01,1299.8,원/미국달러(매매기준율),원
2022-07-04,1294.2,원/미국달러(매매기준율),원
2022-07-05,1297.9,원/미국달러(매매기준율),원
2022-07-06,1298.0,원/미국달러(매매기준율),원
2022-07-07,1307.4,원/미국달러(매매기준율),원
2022-07-08,1302.7,원/미국달러(매매기준율),원
2022-07-11,1299.3,원/미국달러(매매기준율),원
2022-07-12,1300.6,원/미국달러(매매기준율),원
2022-07-13,1312.9,원/미국달러(매매기준율),원
2022-07-14,1305.9,원/미국달러(매매기준율),원
2022-07-15,1310.0,원/미국달러(매매기준율),원
2022-07-18,1323.7,원/미국달러(매매기준율),원
2022-07-19,1317.8,원/미국달러(매매기준율),원
2022-07-20,1314.9,원/미국달러(매매기준율),원
2022-07-21,1308.6,원/미국달러(매매기준율),원
2022-07-22,1312.1,원/미국달러(매매기준율),원
2022-07-25,1311.7,원/미국달러(매매기준율),원
2022-07-26,1311.0,원/미국달러(매매기준율),원
2022-07-27,1310.0,원/미국달러(매매기준율),원
2022-07-28,1312.8,원/미국달러(매매기준율),원
2022-07-29,1304.0,원/미국달러(매매기준율),원
2022-08-01,1298.6,원/미국달러(매매기준율),원
2022-08-02,1306.4,원/미국달러(매매기준율),원
2022-08-03,1307.2,원/미국달러(매매기준율),원
2022-08-04,1310.5,원/미국달러(매매기준율),원
2022-08-05,1309.7,원/미국달러(매매기준율),원
2022-08-08,1299.3,원/미국달러(매매기준율),원
2022-08-09,1304.8,원/미국달러(매매기준율),원
2022-08-10,1305.1,원/미국달러(매매기준율),원
2022-08-11,1309.1,원/미국달러(매매기준율),원
2022-08-12,1302.5,원/미국달러(매매기준율),원
2022-08-16,1303.1,원/미국달러(매매기준율),원
2022-08-17,1309.6,원/미국달러(매매기준율),원
2022-08-18,1309.8,원/미국달러(매매기준율),원
2022-08-19,1317.3,원/미국달러(매매기준율),원
2022-08-22,1326.7,원/미국달러(매매기준율),원
2022-08-23,1338.2,원/미국달러(매매기준율),원
2022-08-24,1341.8,원/미국달러(매매기준율),원
2022-08-25,1341.4,원/미국달러(매매기준율),원
2022-08-26,1336.9,원/미국달러(매매기준율),원
2022-08-29,1332.5,원/미국달러(매매기준율),원
2022-08-30,1347.7,원/미국달러(매매기준율),원
2022-08-31,1347.5,원/미국달러(매매기준율),원
2022-09-01,1345.1,원/미국달러(매매기준율),원
2022-09-02,1351.4,원/미국달러(매매기준율),원
2022-09-05,1356.5,원/미국달러(매매기준율),원
2022-09-06,1369.7,원/미국달러(매매기준율),원
2022-09-07,1370.3,원/미국달러(매매기준율),원
2022-09-08,1385.3,원/미국달러(매매기준율),원
2022-09-13,1381.2,원/미국달러(매매기준율),원
2022-09-14,1374.8,원/미국달러(매매기준율),원
2022-09-15,1391.7,원/미국달러(매매기준율),원
2022-09-16,1394.2,원/미국달러(매매기준율),원
2022-09-19,1394.2,원/미국달러(매매기준율),원
2022-09-20,1390.1,원/미국달러(매매기준율),원
2022-09-21,1389.1,원/미국달러(매매기준율),원
2022-09-22,1393.6,원/미국달러(매매기준율),원
2022-09-23,1408.0,원/미국달러(매매기준율),원
2022-09-26,1408.4,원/미국달러(매매기준율),원
2022-09-27,1429.7,원/미국달러(매매기준율),원
2022-09-28,1427.2,원/미국달러(매매기준율),원
2022-09-29,1436.5,원/미국달러(매매기준율),원
2022-09-30,1434.8,원/미국달러(매매기준율),원
2022-10-04,1432.1,원/미국달러(매매기준율),원
2022-10-05,1431.2,원/미국달러(매매기준율),원
2022-10-06,1419.1,원/미국달러(매매기준율),원
2022-10-07,1404.2,원/미국달러(매매기준율),원
2022-10-11,1410.3,원/미국달러(매매기준율),원
2022-10-12,1433.5,원/미국달러(매매기준율),원
2022-10-13,1430.4,원/미국달러(매매기준율),원
2022-10-14,1427.0,원/미국달러(매매기준율),원
2022-10-17,1428.9,원/미국달러(매매기준율),원
2022-10-18,1436.6,원/미국달러(매매기준율),원
2022-10-19,1425.6,원/미국달러(매매기준율),원
2022-10-20,1420.6,원/미국달러(매매기준율),원
2022-10-21,1431.7,원/미국달러(매매기준율),원
2022-10-24,1436.6,원/미국달러(매매기준율),원
2022-10-25,1436.6,원/미국달러(매매기준율),원
2022-10-26,1436.5,원/미국달러(매매기준율),원
2022-10-27,1428.2,원/미국달러(매매기준율),원
2022-10-28,1418.1,원/미국달러(매매기준율),원
2022-10-31,1419.3,원/미국달러(매매기준율),원
2022-11-01,1422.2,원/미국달러(매매기준율),원
2022-11-02,1421.7,원/미국달러(매매기준율),원
2022-11-03,1418.0,원/미국달러(매매기준율),원
2022-11-04,1422.1,원/미국달러(매매기준율),원
2022-11-07,1422.4,원/미국달러(매매기준율),원
2022-11-08,1406.5,원/미국달러(매매기준율),원
2022-11-09,1387.3,원/미국달러(매매기준율),원
2022-11-10,1368.3,원/미국달러(매매기준율),원
2022-11-11,1370.1,원/미국달러(매매기준율),원
2022-11-14,1334.1,원/미국달러(매매기준율),원
2022-11-15,1320.3,원/미국달러(매매기준율),원
2022-11-16,1322.4,원/미국달러(매매기준율),원
2022-11-17,1325.6,원/미국달러(매매기준율),원
2022-11-18,1338.4,원/미국달러(매매기준율),원
2022-11-21,1340.0,원/미국달러(매매기준율),원
2022-11-22,1352.3,원/미국달러(매매기준율),원
2022-11-23,1355.7,원/미국달러(매매기준율),원
2022-11-24,1352.3,원/미국달러(매매기준율),원
2022-11-25,1333.2,원/미국달러(매매기준율),원
2022-11-28,1326.8,원/미국달러(매매기준율),원
2022-11-29,1339.0,원/미국달러(매매기준율),원
2022-11-30,1331.5,원/미국달러(매매기준율),원
2022-12-01,1320.1,원/미국달러(매매기준율),원
2022-12-02,1300.8,원/미국달러(매매기준율),원
2022-12-05,1300.4,원/미국달러(매매기준율),원
2022-12-06,1293.2,원/미국달러(매매기준율),원
2022-12-07,1309.0,원/미국달러(매매기준율),원
2022-12-08,1319.5,원/미국달러(매매기준율),원
2022-12-09,1320.4,원/미국달러(매매기준율),원
2022-12-12,1306.6,원/미국달러(매매기준율),원
2022-12-13,1310.0,원/미국달러(매매기준율),원
2022-12-14,1304.4,원/미국달러(매매기준율),원
2022-12-15,1296.0,원/미국달러(매매기준율),원
2022-12-16,1301.0,원/미국달러(매매기준율),원
2022-12-19,1310.1,원/미국달러(매매기준율),원
2022-12-20,1302.0,원/미국달러(매매기준율),원
2022-12-21,1298.0,원/미국달러(매매기준율),원
2022-12-22,1286.6,원/미국달러(매매기준율),원
2022-12-23,1276.1,원/미국달러(매매기준율),원
2022-12-26,1282.2,원/미국달러(매매기준율),원
2022-12-27,1276.4,원/미국달러(매매기준율),원
2022-12-28,1268.3,원/미국달러(매매기준율),원
2022-12-29,1268.4,원/미국달러(매매기준율),원
2022-12-30,1267.3,원/미국달러(매매기준율),원
2023-01-02,1267.3,원/미국달러(매매기준율),원
2023-01-03,1268.9,원/미국달러(매매기준율),원
2023-01-04,1272.1,원/미국달러(매매기준율),원
2023-01-05,1274.7,원/미국달러(매매기준율),원
2023-01-06,1270.3,원/미국달러(매매기준율),원
2023-01-09,1267.2,원/미국달러(매매기준율),원
2023-01-10,1246.8,원/미국달러(매매기준율),원
2023-01-11,1240.8,원/미국달러(매매기준율),원
2023-01-12,1245.3,원/미국달러(매매기준율),원
2023-01-13,1244.6,원/미국달러(매매기준율),원
2023-01-16,1240.6,원/미국달러(매매기준율),원
2023-01-17,1234.0,원/미국달러(매매기준율),원
2023-01-18,1238.5,원/미국달러(매매기준율),원
2023-01-19,1239.8,원/미국달러(매매기준율),원
2023-01-20,1236.0,원/미국달러(매매기준율),원
2023-01-25,1234.4,원/미국달러(매매기준율),원
2023-01-26,1233.4,원/미국달러(매매기준율),원
2023-01-27,1231.4,원/미국달러(매매기준율),원
2023-01-30,1230.2,원/미국달러(매매기준율),원
2023-01-31,1228.7,원/미국달러(매매기준율),원
2023-02-01,1230.8,원/미국달러(매매기준율),원
2023-02-02,1231.4,원/미국달러(매매기준율),원
2023-02-03,1219.3,원/미국달러(매매기준율),원
2023-02-06,1227.2,원/미국달러(매매기준율),원
2023-02-07,1247.5,원/미국달러(매매기준율),원
2023-02-08,1256.0,원/미국달러(매매기준율),원
2023-02-09,1257.1,원/미국달러(매매기준율),원
2023-02-10,1263.1,원/미국달러(매매기준율),원
2023-02-13,1264.3,원/미국달러(매매기준율),원
2023-02-14,1274.6,원/미국달러(매매기준율),원
2023-02-15,1269.9,원/미국달러(매매기준율),원
2023-02-16,1279.3,원/미국달러(매매기준율),원
2023-02-17,1283.7,원/미국달러(매매기준율),원
2023-02-20,1297.7,원/미국달러(매매기준율),원
2023-02-21,1295.8,원/미국달러(매매기준율),원
2023-02-22,1295.8,원/미국달러(매매기준율),원
2023-02-23,1303.8,원/미국달러(매매기준율),원
2023-02-24,1299.6,원/미국달러(매매기준율),원
2023-02-27,1300.5,원/미국달러(매매기준율),원
2023-02-28,1317.4,원/미국달러(매매기준율),원
2023-03-02,1319.2,원/미국달러(매매기준율),원
2023-03-03,1310.4,원/미국달러(매매기준율),원
2023-03-06,1304.8,원/미국달러(매매기준율),원
2023-03-07,1296.7,원/미국달러(매매기준율),원
2023-03-08,1299.1,원/미국달러(매매기준율),원
2023-03-09,1319.5,원/미국달러(매매기준율),원
2023-03-10,1319.7,원/미국달러(매매기준율),원
2023-03-13,1325.7,원/미국달러(매매기준율),원
2023-03-14,1307.3,원/미국달러(매매기준율),원
2023-03-15,1304.9,원/미국달러(매매기준율),원
2023-03-16,1302.0,원/미국달러(매매기준율),원
2023-03-17,1312.1,원/미국달러(매매기준율),원
2023-03-20,1303.6,원/미국달러(매매기준율),원
2023-03-21,1308.4,원/미국달러(매매기준율),원
2023-03-22,1307.8,원/미국달러(매매기준율),원
2023-03-23,1307.1,원/미국달러(매매기준율),원
2023-03-24,1287.2,원/미국달러(매매기준율),원
2023-03-27,1289.7,원/미국달러(매매기준율),원
2023-03-28,1300.3,원/미국달러(매매기준율),원
2023-03-29,1297.4,원/미국달러(매매기준율),원
2023-03-30,1299.3,원/미국달러(매매기준율),원
2023-03-31,1303.8,원/미국달러(매매기준율),원
2023-04-03,1295.4,원/미국달러(매매기준율),원
2023-04-04,1316.3,원/미국달러(매매기준율),원
2023-04-05,1310.3,원/미국달러(매매기준율),원
2023-04-06,1311.9,원/미국달러(매매기준율),원
2023-04-07,1318.7,원/미국달러(매매기준율),원
2023-04-10,1318.9,원/미국달러(매매기준율),원
2023-04-11,1320.0,원/미국달러(매매기준율),원
2023-04-12,1319.5,원/미국달러(매매기준율),원
2023-04-13,1324.2,원/미국달러(매매기준율),원
2023-04-14,1318.0,원/미국달러(매매기준율),원
2023-04-17,1299.3,원/미국달러(매매기준율),원
2023-04-18,1311.3,원/미국달러(매매기준율),원
2023-04-19,1318.8,원/미국달러(매매기준율),원
2023-04-20,1318.8,원/미국달러(매매기준율),원
2023-04-21,1327.6,원/미국달러(매매기준율),원
2023-04-24,1327.9,원/미국달러(매매기준율),원
2023-04-25,1332.7,원/미국달러(매매기준율),원
